fecha,cielo,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),avisos,dirección_viento,velocidad_del_viento,localizacion_id
2024-08-30 20:00:00,Nubes altas,23,23,2.0,0.0,0,62,35,0,35,Sin riesgo,SE,3,cabrera-la-id28030
2024-08-30 21:00:00,Poco nuboso,21,21,8.0,0.0,0,72,35,0,35,Sin riesgo,O,1,cabrera-la-id28030
2024-08-30 22:00:00,Cielo despejado,20,20,5.0,0.0,0,77,35,0,35,Sin riesgo,O,4,cabrera-la-id28030
2024-08-30 23:00:00,Muy nuboso,18,18,4.0,0.0,0,84,35,0,35,Sin riesgo,O,3,cabrera-la-id28030
2024-08-31 00:00:00,Cubierto,19,19,8.0,0.0,0,84,35,0,35,Sin riesgo,S,2,cabrera-la-id28030
2024-08-31 01:00:00,Muy nuboso,18,18,7.0,0.0,0,88,35,0,35,Sin riesgo,SE,4,cabrera-la-id28030
2024-08-31 02:00:00,Muy nuboso,17,17,6.0,0.0,0,86,0,0,0,Sin riesgo,SE,3,cabrera-la-id28030
2024-08-31 03:00:00,Cielo despejado,18,18,13.0,0.0,0,84,0,0,0,Sin riesgo,S,3,cabrera-la-id28030
2024-08-31 04:00:00,Poco nuboso,15,15,8.0,0.0,0,88,0,0,0,Sin riesgo,SE,4,cabrera-la-id28030
2024-08-31 05:00:00,Cielo despejado,16,16,13.0,0.0,0,95,0,0,0,Sin riesgo,O,4,cabrera-la-id28030
2024-08-31 06:00:00,Cielo despejado,16,16,10.0,0.0,0,88,0,0,0,Sin riesgo,NO,7,cabrera-la-id28030
2024-08-31 07:00:00,Nubes altas,15,15,7.0,0.0,0,92,0,0,0,Sin riesgo,NO,6,cabrera-la-id28030
2024-08-29 12:00:00,Cubierto con lluvia escasa,24,24,23.0,0.1,0,55,50,0,50,Riesgo,E,9,cadalso-de-los-vidrios-id28031
2024-08-29 13:00:00,Muy nuboso con lluvia escasa,25,25,25.0,0.1,0,45,Riesgo,0,50,Riesgo,SE,10,cadalso-de-los-vidrios-id28031
2024-08-29 14:00:00,Nuboso,26,26,31.0,0.0,0,39,85,0,65,Riesgo,S,11,cadalso-de-los-vidrios-id28031
2024-08-29 15:00:00,Cubierto,27,27,32.0,0.0,0,39,Riesgo,0,65,Riesgo,S,14,cadalso-de-los-vidrios-id28031
2024-08-29 16:00:00,Poco nuboso,28,28,37.0,0.0,0,38,Riesgo,0,65,Riesgo,S,14,cadalso-de-los-vidrios-id28031
2024-08-29 17:00:00,Poco nuboso,27,27,30.0,0.0,0,41,Riesgo,0,65,Riesgo,SE,18,cadalso-de-los-vidrios-id28031
2024-08-29 18:00:00,Poco nuboso,25,25,21.0,0.0,0,54,Riesgo,0,65,Riesgo,SE,11,cadalso-de-los-vidrios-id28031
2024-08-29 19:00:00,Intervalos nubosos con lluvia escasa,22,22,14.0,0.4,0,62,Riesgo,0,65,Riesgo,E,9,cadalso-de-los-vidrios-id28031
2024-08-29 20:00:00,Nubes altas,23,23,12.0,0.0,0,76,35,0,35,Riesgo,NE,9,cadalso-de-los-vidrios-id28031
2024-08-29 21:00:00,Cielo despejado,21,21,20.0,0.0,0,77,Riesgo,0,35,Riesgo,S,2,cadalso-de-los-vidrios-id28031
2024-08-29 22:00:00,Cielo despejado,19,19,16.0,0.0,0,78,Riesgo,0,35,Riesgo,N,12,cadalso-de-los-vidrios-id28031
2024-08-29 23:00:00,Cielo despejado,18,18,11.0,0.0,0,85,Riesgo,0,35,Riesgo,N,9,cadalso-de-los-vidrios-id28031
2024-08-30 00:00:00,Cielo despejado,17,17,15.0,0.0,0,84,Riesgo,0,35,Sin riesgo,NO,7,cadalso-de-los-vidrios-id28031
2024-08-30 01:00:00,Poco nuboso,17,17,12.0,0.0,0,82,Riesgo,0,35,Sin riesgo,NO,9,cadalso-de-los-vidrios-id28031
2024-08-30 02:00:00,Poco nuboso,17,17,11.0,0.0,0,80,5,0,5,Sin riesgo,NO,7,cadalso-de-los-vidrios-id28031
2024-08-30 03:00:00,Poco nuboso,17,17,14.0,0.0,0,80,5,0,5,Sin riesgo,N,6,cadalso-de-los-vidrios-id28031
2024-08-30 04:00:00,Poco nuboso,17,17,15.0,0.0,0,82,5,0,5,Sin riesgo,N,8,cadalso-de-los-vidrios-id28031
2024-08-30 05:00:00,Poco nuboso,17,17,12.0,0.0,0,83,5,0,5,Sin riesgo,N,8,cadalso-de-los-vidrios-id28031
2024-08-30 06:00:00,Cielo despejado,17,17,15.0,0.0,0,85,Riesgo,0,5,Sin riesgo,N,6,cadalso-de-los-vidrios-id28031
2024-08-30 07:00:00,Poco nuboso,17,17,12.0,0.0,0,88,Riesgo,0,5,Sin riesgo,N,8,cadalso-de-los-vidrios-id28031
2024-08-30 08:00:00,Poco nuboso,17,17,13.0,0.0,0,88,10,0,10,Riesgo,N,7,cadalso-de-los-vidrios-id28031
2024-08-30 09:00:00,Poco nuboso,19,19,27.0,0.0,0,85,Riesgo,0,10,Riesgo,N,7,cadalso-de-los-vidrios-id28031
2024-08-30 10:00:00,Cubierto,21,21,27.0,0.0,0,82,Riesgo,0,10,Riesgo,E,14,cadalso-de-los-vidrios-id28031
2024-08-30 11:00:00,Bruma,23,23,18.0,0.0,0,74,Riesgo,0,10,Riesgo,E,14,cadalso-de-los-vidrios-id28031
2024-08-30 12:00:00,Cubierto,24,24,21.0,0.0,0,77,Riesgo,0,10,Riesgo,E,10,cadalso-de-los-vidrios-id28031
2024-08-30 13:00:00,Nubes altas,26,26,15.0,0.0,0,67,Riesgo,0,10,Riesgo,NE,12,cadalso-de-los-vidrios-id28031
2024-08-30 14:00:00,Intervalos nubosos con lluvia escasa,27,28,26.0,0.1,0,56,50,0,50,Riesgo,N,6,cadalso-de-los-vidrios-id28031
2024-08-30 15:00:00,Cubierto con lluvia escasa,28,28,26.0,0.1,0,45,Riesgo,0,50,Riesgo,E,11,cadalso-de-los-vidrios-id28031
2024-08-30 16:00:00,Intervalos nubosos con lluvia escasa,29,29,21.0,0.1,0,44,Riesgo,0,50,Sin riesgo,NE,12,cadalso-de-los-vidrios-id28031
2024-08-30 17:00:00,Intervalos nubosos con lluvia escasa,29,29,24.0,0.1,0,42,Riesgo,0,50,Sin riesgo,NE,9,cadalso-de-los-vidrios-id28031
2024-08-30 18:00:00,Intervalos nubosos con lluvia escasa,28,28,22.0,0.1,0,47,Riesgo,0,50,Sin riesgo,E,11,cadalso-de-los-vidrios-id28031
2024-08-30 19:00:00,Intervalos nubosos con lluvia escasa,27,27,19.0,0.1,0,49,Riesgo,0,50,Sin riesgo,NE,10,cadalso-de-los-vidrios-id28031
2024-08-30 20:00:00,Cubierto,26,26,12.0,0.0,0,53,10,0,10,Sin riesgo,NE,10,cadalso-de-los-vidrios-id28031
2024-08-30 21:00:00,Nubes altas,24,24,18.0,0.0,0,62,10,0,10,Sin riesgo,NE,7,cadalso-de-los-vidrios-id28031
2024-08-30 22:00:00,Nubes altas,21,21,13.0,0.0,0,72,10,0,10,Sin riesgo,N,10,cadalso-de-los-vidrios-id28031
2024-08-30 23:00:00,Nubes altas,19,19,15.0,0.0,0,84,10,0,10,Sin riesgo,N,8,cadalso-de-los-vidrios-id28031
2024-08-31 00:00:00,Poco nuboso,19,19,16.0,0.0,0,85,10,0,10,Sin riesgo,N,8,cadalso-de-los-vidrios-id28031
2024-08-31 01:00:00,Cielo despejado,19,19,15.0,0.0,0,87,10,0,10,Sin riesgo,NE,9,cadalso-de-los-vidrios-id28031
2024-08-31 02:00:00,Cielo despejado,19,19,18.0,0.0,0,87,0,0,0,Sin riesgo,NE,9,cadalso-de-los-vidrios-id28031
2024-08-31 03:00:00,Cielo despejado,19,19,14.0,0.0,0,83,0,0,0,Sin riesgo,E,9,cadalso-de-los-vidrios-id28031
2024-08-31 04:00:00,Muy nuboso,18,18,18.0,0.0,0,86,0,0,0,Sin riesgo,NE,7,cadalso-de-los-vidrios-id28031
2024-08-31 05:00:00,Cielo despejado,18,18,14.0,0.0,0,89,0,0,0,Sin riesgo,N,10,cadalso-de-los-vidrios-id28031
2024-08-31 06:00:00,Poco nuboso,18,18,13.0,0.0,0,88,0,0,0,Sin riesgo,NO,8,cadalso-de-los-vidrios-id28031
2024-08-31 07:00:00,Nubes altas,17,17,8.0,0.0,0,87,0,0,0,Sin riesgo,NO,7,cadalso-de-los-vidrios-id28031
2024-08-29 12:00:00,Cubierto con tormenta y lluvia escasa,25,25,17.0,0.1,0,64,100,0,70,Riesgo,SE,8,camarma-de-esteruelas-id28032
2024-08-29 13:00:00,Intervalos nubosos con lluvia escasa,26,26,19.0,0.1,0,57,Riesgo,0,70,Riesgo,SE,8,camarma-de-esteruelas-id28032
2024-08-29 14:00:00,Cubierto,28,28,20.0,0.0,0,50,100,0,75,Riesgo,SE,8,camarma-de-esteruelas-id28032
2024-08-29 15:00:00,Cubierto,28,28,35.0,0.0,0,44,Riesgo,0,75,Riesgo,S,8,camarma-de-esteruelas-id28032
2024-08-29 16:00:00,Nuboso,26,26,35.0,0.0,0,56,Riesgo,0,75,Riesgo,S,21,camarma-de-esteruelas-id28032
2024-08-29 17:00:00,Poco nuboso,25,25,28.0,0.0,0,53,Riesgo,0,75,Riesgo,S,22,camarma-de-esteruelas-id28032
2024-08-29 18:00:00,Cubierto,26,26,31.0,0.0,0,45,Riesgo,0,75,Riesgo,S,16,camarma-de-esteruelas-id28032
2024-08-29 19:00:00,Intervalos nubosos con lluvia,24,24,29.0,2.0,0,49,Riesgo,0,75,Riesgo,SO,19,camarma-de-esteruelas-id28032
2024-08-29 20:00:00,Nubes altas,22,22,18.0,0.0,0,73,90,0,70,Riesgo,N,15,camarma-de-esteruelas-id28032
2024-08-29 21:00:00,Cubierto,21,21,25.0,0.0,0,87,Riesgo,0,70,Riesgo,NE,10,camarma-de-esteruelas-id28032
2024-08-29 22:00:00,Cubierto con lluvia escasa,21,21,35.0,0.4,0,92,Riesgo,0,70,Riesgo,N,14,camarma-de-esteruelas-id28032
2024-08-29 23:00:00,Cubierto con lluvia,20,20,30.0,2.0,0,96,Riesgo,0,70,Riesgo,E,18,camarma-de-esteruelas-id28032
2024-08-30 00:00:00,Nuboso con lluvia escasa,19,19,36.0,0.3,0,97,Riesgo,0,70,Sin riesgo,NE,21,camarma-de-esteruelas-id28032
2024-08-30 01:00:00,Cielo despejado,19,19,25.0,0.0,0,94,Riesgo,0,70,Sin riesgo,E,20,camarma-de-esteruelas-id28032
2024-08-30 02:00:00,Poco nuboso,18,18,31.0,0.0,0,99,25,0,25,Sin riesgo,NE,17,camarma-de-esteruelas-id28032
2024-08-30 03:00:00,Poco nuboso,18,18,26.0,0.0,0,99,25,0,25,Sin riesgo,NE,19,camarma-de-esteruelas-id28032
2024-08-30 04:00:00,Muy nuboso,18,18,22.0,0.0,0,100,25,0,25,Sin riesgo,NE,16,camarma-de-esteruelas-id28032
2024-08-30 05:00:00,Cielo despejado,18,18,24.0,0.0,0,100,25,0,25,Sin riesgo,NE,15,camarma-de-esteruelas-id28032
2024-08-30 06:00:00,Poco nuboso,17,17,27.0,0.0,0,100,Riesgo,0,25,Sin riesgo,NE,16,camarma-de-esteruelas-id28032
2024-08-30 07:00:00,Poco nuboso,17,17,16.0,0.0,0,100,Riesgo,0,25,Sin riesgo,NE,18,camarma-de-esteruelas-id28032
2024-08-30 08:00:00,Muy nuboso,17,17,23.0,0.0,0,100,30,0,30,Riesgo,NE,10,camarma-de-esteruelas-id28032
2024-08-30 09:00:00,Cubierto,19,19,19.0,0.0,0,96,Riesgo,0,30,Riesgo,NE,15,camarma-de-esteruelas-id28032
2024-08-30 10:00:00,Cubierto,22,22,38.0,0.0,0,87,Riesgo,0,30,Riesgo,E,12,camarma-de-esteruelas-id28032
2024-08-30 11:00:00,Muy nuboso,24,24,36.0,0.0,0,79,Riesgo,0,30,Riesgo,SE,26,camarma-de-esteruelas-id28032
2024-08-30 12:00:00,Nubes altas,25,25,32.0,0.0,0,65,Riesgo,0,30,Riesgo,E,12,camarma-de-esteruelas-id28032
2024-08-30 13:00:00,Nubes altas,27,28,29.0,0.0,0,60,Riesgo,0,30,Riesgo,NO,22,camarma-de-esteruelas-id28032
2024-08-30 14:00:00,Muy nuboso,28,29,25.0,0.0,0,53,60,0,60,Riesgo,N,19,camarma-de-esteruelas-id28032
2024-08-30 15:00:00,Muy nuboso,29,30,15.0,0.0,0,54,Riesgo,0,60,Riesgo,N,12,camarma-de-esteruelas-id28032
2024-08-30 16:00:00,Intervalos nubosos con lluvia escasa,29,30,16.0,0.1,0,50,Riesgo,0,60,Sin riesgo,E,9,camarma-de-esteruelas-id28032
2024-08-30 17:00:00,Cubierto,30,32,11.0,0.0,0,55,Riesgo,0,60,Sin riesgo,NE,9,camarma-de-esteruelas-id28032
2024-08-30 18:00:00,Poco nuboso,28,29,13.0,0.0,0,56,Riesgo,0,60,Sin riesgo,E,6,camarma-de-esteruelas-id28032
2024-08-30 19:00:00,Poco nuboso,26,26,16.0,0.0,0,62,Riesgo,0,60,Sin riesgo,E,8,camarma-de-esteruelas-id28032
2024-08-30 20:00:00,Nubes altas,24,24,13.0,0.0,0,81,35,0,35,Sin riesgo,NE,11,camarma-de-esteruelas-id28032
2024-08-30 21:00:00,Poco nuboso,23,23,16.0,0.0,0,86,35,0,35,Sin riesgo,NE,9,camarma-de-esteruelas-id28032
2024-08-30 22:00:00,Poco nuboso,21,21,18.0,0.0,0,89,35,0,35,Sin riesgo,NE,10,camarma-de-esteruelas-id28032
2024-08-30 23:00:00,Cubierto,20,20,17.0,0.0,0,91,35,0,35,Sin riesgo,E,12,camarma-de-esteruelas-id28032
2024-08-31 00:00:00,Cubierto,20,20,12.0,0.0,0,88,35,0,35,Sin riesgo,E,11,camarma-de-esteruelas-id28032
2024-08-31 01:00:00,Cubierto,19,19,10.0,0.0,0,88,35,0,35,Sin riesgo,NE,7,camarma-de-esteruelas-id28032
2024-08-31 02:00:00,Cubierto,19,19,14.0,0.0,0,87,10,0,10,Sin riesgo,E,8,camarma-de-esteruelas-id28032
2024-08-31 03:00:00,Poco nuboso,18,18,13.0,0.0,0,92,10,0,10,Sin riesgo,E,6,camarma-de-esteruelas-id28032
2024-08-31 04:00:00,Cielo despejado,18,18,15.0,0.0,0,95,10,0,10,Sin riesgo,NE,8,camarma-de-esteruelas-id28032
2024-08-31 05:00:00,Cielo despejado,17,17,15.0,0.0,0,95,10,0,10,Sin riesgo,N,11,camarma-de-esteruelas-id28032
2024-08-31 06:00:00,Cielo despejado,17,17,13.0,0.0,0,93,10,0,10,Sin riesgo,N,10,camarma-de-esteruelas-id28032
2024-08-31 07:00:00,Poco nuboso,17,17,15.0,0.0,0,93,10,0,10,Sin riesgo,E,8,camarma-de-esteruelas-id28032
2024-08-29 12:00:00,Intervalos nubosos con lluvia escasa,24,24,20.0,0.1,0,62,95,0,75,Riesgo,SE,12,campo-real-id28033
2024-08-29 13:00:00,Intervalos nubosos con lluvia escasa,25,25,21.0,0.1,0,57,Riesgo,0,75,Riesgo,SE,10,campo-real-id28033
2024-08-29 14:00:00,Cubierto con tormenta y lluvia escasa,27,27,29.0,0.1,0,49,100,0,80,Riesgo,SE,9,campo-real-id28033
2024-08-29 15:00:00,Muy nuboso con tormenta y lluvia escasa,27,27,36.0,0.1,0,45,Riesgo,0,80,Riesgo,S,16,campo-real-id28033
2024-08-29 16:00:00,Intervalos nubosos con lluvia escasa,27,27,40.0,0.1,0,46,Riesgo,0,80,Riesgo,S,23,campo-real-id28033
2024-08-29 17:00:00,Muy nuboso con tormenta y lluvia escasa,26,26,32.0,0.1,0,46,Riesgo,0,80,Riesgo,S,24,campo-real-id28033
2024-08-29 18:00:00,Cubierto con tormenta y lluvia escasa,24,24,30.0,0.1,0,50,Riesgo,0,80,Riesgo,S,19,campo-real-id28033
2024-08-29 19:00:00,Nuboso con tormenta y lluvia escasa,23,23,24.0,0.1,0,52,Riesgo,0,80,Riesgo,S,17,campo-real-id28033
2024-08-29 20:00:00,Intervalos nubosos con lluvia escasa,21,21,28.0,0.1,0,69,85,0,65,Riesgo,N,10,campo-real-id28033
2024-08-29 21:00:00,Nuboso,20,20,37.0,0.0,0,81,Riesgo,0,65,Riesgo,NO,14,campo-real-id28033
2024-08-29 22:00:00,Poco nuboso,18,18,34.0,0.0,0,99,Riesgo,0,65,Riesgo,NO,25,campo-real-id28033
2024-08-29 23:00:00,Muy nuboso,19,19,32.0,0.0,0,83,Riesgo,0,65,Riesgo,NE,20,campo-real-id28033
2024-08-30 00:00:00,Cielo despejado,18,18,31.0,0.0,0,87,Riesgo,0,65,Sin riesgo,NE,22,campo-real-id28033
2024-08-30 01:00:00,Poco nuboso,18,18,32.0,0.0,0,84,Riesgo,0,65,Sin riesgo,NE,22,campo-real-id28033
2024-08-30 02:00:00,Muy nuboso,17,17,36.0,0.0,0,86,10,0,10,Sin riesgo,E,23,campo-real-id28033
2024-08-30 03:00:00,Muy nuboso,17,17,23.0,0.0,0,96,10,0,10,Sin riesgo,SE,19,campo-real-id28033
2024-08-30 04:00:00,Poco nuboso,17,17,23.0,0.0,0,100,10,0,10,Sin riesgo,E,16,campo-real-id28033
2024-08-30 05:00:00,Muy nuboso,17,17,28.0,0.0,0,100,10,0,10,Sin riesgo,SE,16,campo-real-id28033
2024-08-30 06:00:00,Poco nuboso,17,17,24.0,0.0,0,100,Riesgo,0,10,Sin riesgo,SE,19,campo-real-id28033
2024-08-30 07:00:00,Nuboso,17,17,22.0,0.0,0,100,Riesgo,0,10,Sin riesgo,E,12,campo-real-id28033
2024-08-30 08:00:00,Cubierto,16,16,33.0,0.0,0,100,20,0,20,Riesgo,E,14,campo-real-id28033
2024-08-30 09:00:00,Cubierto,19,19,31.0,0.0,0,100,Riesgo,0,20,Riesgo,E,18,campo-real-id28033
2024-08-30 10:00:00,Cubierto,21,21,24.0,0.0,0,88,Riesgo,0,20,Riesgo,SE,21,campo-real-id28033
2024-08-30 11:00:00,Muy nuboso,24,24,32.0,0.0,0,74,Riesgo,0,20,Riesgo,E,18,campo-real-id28033
2024-08-30 12:00:00,Cubierto,25,25,25.0,0.0,0,68,Riesgo,0,20,Riesgo,E,22,campo-real-id28033
2024-08-30 13:00:00,Nubes altas,26,26,30.0,0.0,0,67,Riesgo,0,20,Riesgo,N,16,campo-real-id28033
2024-08-30 14:00:00,Nuboso,27,28,28.0,0.0,0,58,65,0,65,Riesgo,N,19,campo-real-id28033
2024-08-30 15:00:00,Poco nuboso,28,30,26.0,0.0,0,65,Riesgo,0,65,Riesgo,N,18,campo-real-id28033
2024-08-30 16:00:00,Cielo despejado,29,31,25.0,0.0,0,58,Riesgo,0,65,Sin riesgo,NE,18,campo-real-id28033
2024-08-30 17:00:00,Cubierto con lluvia escasa,29,31,18.0,0.1,0,61,Riesgo,0,65,Sin riesgo,E,15,campo-real-id28033
2024-08-30 18:00:00,Poco nuboso,27,28,25.0,0.0,0,64,Riesgo,0,65,Sin riesgo,NE,12,campo-real-id28033
2024-08-30 19:00:00,Poco nuboso,25,25,24.0,0.0,0,68,Riesgo,0,65,Sin riesgo,SE,17,campo-real-id28033
2024-08-30 20:00:00,Cielo despejado,23,23,9.0,0.0,0,78,20,0,20,Sin riesgo,SE,14,campo-real-id28033
2024-08-30 21:00:00,Nubes altas,22,22,14.0,0.0,0,85,20,0,20,Sin riesgo,E,6,campo-real-id28033
2024-08-30 22:00:00,Nubes altas,21,21,20.0,0.0,0,83,20,0,20,Sin riesgo,E,11,campo-real-id28033
2024-08-30 23:00:00,Muy nuboso,20,20,18.0,0.0,0,86,20,0,20,Sin riesgo,E,14,campo-real-id28033
2024-08-31 00:00:00,Cubierto,20,20,18.0,0.0,0,81,20,0,20,Sin riesgo,E,12,campo-real-id28033
2024-08-31 01:00:00,Cubierto,20,20,36.0,0.0,0,80,20,0,20,Sin riesgo,SE,13,campo-real-id28033
2024-08-31 02:00:00,Poco nuboso,19,19,40.0,0.0,0,83,10,0,10,Sin riesgo,SE,25,campo-real-id28033
2024-08-31 03:00:00,Cubierto,18,18,29.0,0.0,0,82,10,0,10,Sin riesgo,SE,27,campo-real-id28033
2024-08-31 04:00:00,Poco nuboso,18,18,19.0,0.0,0,84,10,0,10,Sin riesgo,E,17,campo-real-id28033
2024-08-31 05:00:00,Poco nuboso,17,17,10.0,0.0,0,90,10,0,10,Sin riesgo,E,8,campo-real-id28033
2024-08-31 06:00:00,Cielo despejado,17,17,13.0,0.0,0,95,10,0,10,Sin riesgo,N,7,campo-real-id28033
2024-08-31 07:00:00,Nuboso,16,16,16.0,0.0,0,95,10,0,10,Sin riesgo,NE,9,campo-real-id28033
2024-08-29 12:00:00,Nubes altas,22,22,24.0,0.0,0,66,95,0,75,Riesgo,E,7,canencia-id28034
2024-08-29 13:00:00,Nubes altas,24,24,32.0,0.0,0,52,Riesgo,0,75,Riesgo,E,10,canencia-id28034
2024-08-29 14:00:00,Nubes altas,24,24,31.0,0.0,0,48,100,0,75,Riesgo,S,15,canencia-id28034
2024-08-29 15:00:00,Muy nuboso,23,23,32.0,0.0,0,49,Riesgo,0,75,Riesgo,S,14,canencia-id28034
2024-08-29 16:00:00,Intervalos nubosos con lluvia escasa,22,22,31.0,0.1,0,55,Riesgo,0,75,Riesgo,S,16,canencia-id28034
2024-08-29 17:00:00,Nubes altas,23,23,34.0,0.0,0,52,Riesgo,0,75,Riesgo,S,14,canencia-id28034
2024-08-29 18:00:00,Nuboso,22,22,35.0,0.0,0,56,Riesgo,0,75,Riesgo,S,18,canencia-id28034
2024-08-29 19:00:00,Nubes altas,20,20,20.0,0.0,0,69,Riesgo,0,75,Riesgo,S,18,canencia-id28034
2024-08-29 20:00:00,Cielo despejado,19,19,12.0,0.0,0,44,65,0,55,Riesgo,O,11,canencia-id28034
2024-08-29 21:00:00,Nubes altas,18,18,11.0,0.0,0,54,Riesgo,0,55,Riesgo,NO,6,canencia-id28034
2024-08-29 22:00:00,Nubes altas,17,17,9.0,0.0,0,61,Riesgo,0,55,Riesgo,NE,3,canencia-id28034
2024-08-29 23:00:00,Poco nuboso,16,16,6.0,0.0,0,68,Riesgo,0,55,Riesgo,NO,5,canencia-id28034
2024-08-30 00:00:00,Intervalos nubosos con lluvia escasa,15,15,12.0,0.1,0,72,Riesgo,0,55,Sin riesgo,NO,3,canencia-id28034
2024-08-30 01:00:00,Poco nuboso,14,14,3.0,0.0,0,83,Riesgo,0,55,Sin riesgo,NE,7,canencia-id28034
2024-08-30 02:00:00,Cubierto,14,14,12.0,0.0,0,87,20,0,20,Sin riesgo,E,2,canencia-id28034
2024-08-30 03:00:00,Poco nuboso,14,14,7.0,0.0,0,88,20,0,20,Sin riesgo,NO,4,canencia-id28034
2024-08-30 04:00:00,Muy nuboso,14,14,7.0,0.0,0,94,20,0,20,Sin riesgo,NO,3,canencia-id28034
2024-08-30 05:00:00,Cubierto,13,13,6.0,0.0,0,96,20,0,20,Sin riesgo,NO,4,canencia-id28034
2024-08-30 06:00:00,Cubierto,13,13,7.0,0.0,0,99,Riesgo,0,20,Sin riesgo,NO,4,canencia-id28034
2024-08-30 07:00:00,Cubierto,13,13,6.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NO,4,canencia-id28034
2024-08-30 08:00:00,Poco nuboso,13,13,11.0,0.0,0,100,90,0,70,Riesgo,N,3,canencia-id28034
2024-08-30 09:00:00,Cielo despejado,16,16,12.0,0.0,0,95,Riesgo,0,70,Riesgo,O,5,canencia-id28034
2024-08-30 10:00:00,Cubierto,18,18,23.0,0.0,0,81,Riesgo,0,70,Riesgo,S,3,canencia-id28034
2024-08-30 11:00:00,Cubierto con lluvia escasa,20,20,40.0,1.0,0,74,Riesgo,0,70,Riesgo,E,11,canencia-id28034
2024-08-30 12:00:00,Cubierto con lluvia,22,22,35.0,2.0,0,74,Riesgo,0,70,Riesgo,SE,22,canencia-id28034
2024-08-30 13:00:00,Cubierto con lluvia escasa,24,24,20.0,1.0,0,55,Riesgo,0,70,Riesgo,N,3,canencia-id28034
2024-08-30 14:00:00,Intervalos nubosos con lluvia escasa,25,25,16.0,0.1,0,44,80,0,65,Riesgo,N,9,canencia-id28034
2024-08-30 15:00:00,Muy nuboso,25,25,12.0,0.0,0,46,Riesgo,0,65,Riesgo,SO,7,canencia-id28034
2024-08-30 16:00:00,Nubes altas,26,26,17.0,0.0,0,44,Riesgo,0,65,Sin riesgo,S,3,canencia-id28034
2024-08-30 17:00:00,Nubes altas,26,26,17.0,0.0,0,39,Riesgo,0,65,Sin riesgo,SE,7,canencia-id28034
2024-08-30 18:00:00,Poco nuboso,25,25,20.0,0.0,0,42,Riesgo,0,65,Sin riesgo,SE,7,canencia-id28034
2024-08-30 19:00:00,Nubes altas,24,24,12.0,0.0,0,45,Riesgo,0,65,Sin riesgo,E,10,canencia-id28034
2024-08-30 20:00:00,Muy nuboso,23,23,10.0,0.0,0,53,25,0,25,Sin riesgo,E,5,canencia-id28034
2024-08-30 21:00:00,Poco nuboso,21,21,9.0,0.0,0,62,25,0,25,Sin riesgo,N,6,canencia-id28034
2024-08-30 22:00:00,Poco nuboso,19,19,10.0,0.0,0,66,25,0,25,Sin riesgo,NO,5,canencia-id28034
2024-08-30 23:00:00,Nuboso,17,17,11.0,0.0,0,76,25,0,25,Sin riesgo,NO,6,canencia-id28034
2024-08-31 00:00:00,Cubierto,16,16,7.0,0.0,0,81,25,0,25,Sin riesgo,NO,7,canencia-id28034
2024-08-31 01:00:00,Poco nuboso,16,16,11.0,0.0,0,89,25,0,25,Sin riesgo,NO,2,canencia-id28034
2024-08-31 02:00:00,Poco nuboso,15,15,9.0,0.0,0,94,0,0,0,Sin riesgo,N,4,canencia-id28034
2024-08-31 03:00:00,Poco nuboso,16,16,10.0,0.0,0,84,0,0,0,Sin riesgo,NE,5,canencia-id28034
2024-08-31 04:00:00,Poco nuboso,14,14,8.0,0.0,0,98,0,0,0,Sin riesgo,NE,6,canencia-id28034
2024-08-31 05:00:00,Cielo despejado,15,15,11.0,0.0,0,93,0,0,0,Sin riesgo,N,5,canencia-id28034
2024-08-31 06:00:00,Poco nuboso,15,15,15.0,0.0,0,90,0,0,0,Sin riesgo,NO,7,canencia-id28034
2024-08-31 07:00:00,Muy nuboso,14,14,11.0,0.0,0,86,0,0,0,Sin riesgo,O,9,canencia-id28034
2024-08-29 12:00:00,Intervalos nubosos con lluvia escasa,24,24,22.0,0.1,0,62,90,0,75,Riesgo,E,10,carabana-id28035
2024-08-29 13:00:00,Intervalos nubosos con lluvia escasa,25,25,24.0,0.1,0,54,Riesgo,0,75,Riesgo,SE,9,carabana-id28035
2024-08-29 14:00:00,Cubierto,27,27,27.0,0.0,0,47,95,0,75,Riesgo,SE,9,carabana-id28035
2024-08-29 15:00:00,Cubierto con tormenta y lluvia escasa,26,26,32.0,0.1,0,45,Riesgo,0,75,Riesgo,S,13,carabana-id28035
2024-08-29 16:00:00,Nubes altas,25,25,34.0,0.0,0,47,Riesgo,0,75,Riesgo,S,19,carabana-id28035
2024-08-29 17:00:00,Cubierto,26,26,30.0,0.0,0,45,Riesgo,0,75,Riesgo,S,17,carabana-id28035
2024-08-29 18:00:00,Muy nuboso,24,24,26.0,0.0,0,48,Riesgo,0,75,Riesgo,S,16,carabana-id28035
2024-08-29 19:00:00,Cubierto,23,23,48.0,0.0,0,49,Riesgo,0,75,Riesgo,S,13,carabana-id28035
2024-08-29 20:00:00,Intervalos nubosos con lluvia escasa,21,21,21.0,0.1,0,65,80,0,65,Riesgo,NO,23,carabana-id28035
